LGTD,LTTD,DRP
114.430114,36.490556,0.0
114.461408,36.573142,0.0
114.509094,36.575353,0.0
114.503575,36.621267,0.0
114.475544,36.657881,0.0
114.835340,36.976730,0.0
114.841630,36.966300,0.0
114.512990,37.251550,0.0
114.533640,37.318510,0.0
114.551110,37.378380,0.0
114.632930,37.484640,0.0
114.546389,37.888333,0.0
114.509722,37.921111,0.0
114.519167,38.108889,0.0
114.132222,38.043056,0.0
114.345556,38.279167,0.0
114.531389,38.125556,0.0
114.830371,38.042110,0.0
114.819789,38.031494,0.0
115.493500,38.278583,0.0
115.988458,38.171867,0.0
114.516111,37.864444,0.0
114.531389,37.790556,0.0
114.978800,36.051598,0.0
115.692000,36.853083,0.0
115.865609,37.090930,0.0
115.966667,37.350000,0.0
116.226600,37.362100,0.0
116.239790,37.364710,0.0
116.326790,37.594127,0.0
116.397278,37.715333,19.1
116.679170,37.976940,21.2
117.155000,38.010280,1.8
117.336111,38.038889,1.8
116.557344,38.016850,0.0
117.584440,38.114170,15.4
116.594088,37.621354,0.0
116.702500,37.748060,9.2
117.123718,37.865991,0.0
117.359720,37.864170,4.0
117.356667,38.560000,0.0
117.579170,38.073060,6.6
117.716136,38.189450,3.2
117.604722,38.224722,22.4
116.861940,38.337220,25.8
116.861940,38.337220,0.0
116.898600,38.702800,0.0
116.240230,37.359920,0.0
116.241520,37.361910,0.0
116.402278,37.441667,0.0
116.402278,37.441667,0.0
116.502250,37.600833,0.0
116.502250,37.600833,0.0
116.699750,37.736667,0.0
116.699750,37.736667,0.0
116.995806,37.834389,0.0
117.590000,37.834389,0.0
117.412700,37.845740,3.0
117.590000,38.070028,0.0
117.590000,38.070028,0.0
116.468816,37.833817,0.0
116.558393,38.042522,0.0
116.637220,38.113330,30.4
117.633333,38.486944,18.6
117.606224,38.483563,0.0
116.841667,38.115556,8.6
117.364262,38.478639,0.0
117.471736,38.468162,0.0
116.849170,38.248330,29.8
117.361667,38.558333,0.0
117.072918,38.370182,0.0
117.079170,38.449170,25.8
117.206110,38.530000,39.0
117.438333,38.171667,0.0
117.570000,38.111667,0.0
116.888900,38.695800,0.0
117.330600,38.841400,0.0
117.329700,38.840000,0.0
117.329700,38.840000,0.0
114.300000,35.500000,42.0
114.588055,35.845000,6.5
115.050000,36.116944,0.0
115.216667,36.216667,0.0
115.302611,36.530833,0.0
114.237200,35.756700,19.0
113.766944,35.350000,98.0
114.283333,35.500000,0.0
114.350400,36.120900,21.0
117.498056,40.348889,11.0
117.503056,40.341944,19.5
117.531944,40.387500,0.0
117.521944,40.445000,10.5
117.605833,40.568333,7.5
117.705833,40.569722,7.5
117.626389,40.539444,4.0
117.543333,40.506389,6.0
117.565556,40.469722,8.0
118.036667,40.656944,49.0
117.816667,40.675556,34.5
117.578333,40.546944,5.0
118.002778,40.603056,83.5
117.863333,40.437778,12.0
118.141667,40.541389,28.5
117.914749,40.447167,0.0
117.585256,40.226260,0.0
117.865000,40.436944,0.0
117.923043,40.316254,0.0
117.775578,40.265576,0.0
118.115556,40.475833,0.0
117.366892,40.358478,0.0
117.807246,40.433275,0.0
118.059444,40.469167,70.0
117.977011,40.573397,0.0
117.348929,40.354411,0.0
117.783611,40.340000,6.5
117.732659,40.602843,0.0
117.340986,40.353973,0.0
117.715833,40.398333,7.5
117.415592,40.460992,0.0
117.595194,40.553734,0.0
118.109167,40.400000,62.5
118.060274,40.531865,0.0
117.842500,40.454444,7.0
117.722500,40.435556,9.0
117.900833,40.425000,16.0
118.009167,40.444167,0.0
117.873333,40.366389,6.0
117.761111,40.403611,8.5
118.046389,40.343333,20.5
118.043611,40.420556,62.5
118.026389,40.453333,64.0
117.907222,40.360833,0.0
117.640556,40.592222,5.0
118.355000,40.645000,13.5
118.617140,40.488226,7.5
118.554771,40.540336,10.5
118.271944,40.569444,13.0
119.283659,40.325739,8.0
118.568000,40.506430,0.0
118.208333,40.460556,0.0
118.498598,40.476793,9.5
118.766496,40.687069,7.0
118.511944,40.574722,14.5
118.518484,40.440509,11.5
118.415556,40.645278,14.5
118.533393,40.455430,11.0
118.454722,40.672778,13.5
118.466389,40.559167,14.0
118.398477,40.602887,8.0
118.511111,40.665556,15.0
118.541843,40.662916,9.5
118.626111,40.674722,14.5
118.652730,40.606504,9.5
118.693333,40.701667,4.5
118.604238,40.614244,8.5
118.746944,40.632778,14.0
118.590000,40.563889,14.5
118.482500,40.610556,14.5
118.458889,40.595556,13.0
118.377778,40.540278,12.5
118.352500,40.583056,0.0
118.985096,40.644849,5.0
118.934444,40.693611,7.0
119.072358,40.645180,4.0
119.072523,40.645421,4.0
118.920777,40.704861,6.5
119.034167,40.616111,6.0
118.864205,40.701959,7.5
118.872294,40.640621,7.0
118.810161,40.634103,5.0
118.882500,40.596389,9.0
118.754722,40.598056,10.0
119.122778,40.647778,3.5
118.341211,40.540038,14.0
118.683415,40.511071,8.0
118.715013,40.546977,9.5
119.073056,40.669444,0.0
118.321491,40.616497,8.5
118.848611,40.691944,7.5
118.456304,40.611924,0.0
118.484167,40.468333,0.0
118.699806,40.600590,0.0
118.542222,40.532500,0.0
118.828601,40.675058,0.0
118.455278,40.421944,13.0
118.935225,40.588302,0.0
118.727500,40.556389,12.0
118.627157,40.590382,0.0
118.614167,40.360000,14.0
118.557222,40.329722,9.0
118.778889,40.543611,11.0
118.624117,40.545870,0.0
118.559167,40.488889,0.0
118.931570,40.553619,0.0
118.440000,40.521944,10.0
112.517000,36.500000,0.0
112.500000,36.483333,0.0
112.517000,36.450000,0.0
112.550000,36.417000,0.0
112.483000,36.333000,0.0
112.517000,36.367000,0.0
112.567000,36.433000,0.0
112.583333,36.383333,0.0
112.500000,36.300000,0.0
112.533000,36.283000,0.0
112.550000,36.317000,0.0
112.617000,36.300000,0.0
112.700000,36.317000,0.0
112.850000,36.433000,0.0
112.900000,36.317000,4.2
112.617000,36.867000,0.0
112.567000,36.717000,0.0
112.700000,36.733000,0.0
112.600000,36.683000,0.0
112.817000,36.700000,0.0
112.550000,36.550000,0.0
112.617000,36.600000,0.0
112.633000,36.500000,0.0
112.950000,36.417000,0.4
113.001091,37.334361,0.0
112.881106,37.282414,0.0
112.950000,37.200000,0.0
112.850000,37.180000,0.0
113.074013,37.239447,0.0
112.904308,37.105328,0.0
113.100000,37.120000,0.0
112.717000,37.067000,0.0
112.738183,37.190086,0.0
112.760921,37.048213,0.0
113.050000,36.950000,0.0
112.583000,36.967000,0.0
112.717000,36.950000,0.0
112.850000,36.817000,0.0
113.250000,36.900000,0.0
113.133000,36.800000,0.0
112.900000,36.683000,0.0
113.050000,36.667000,0.0
113.217000,36.567000,0.0
113.467000,36.550000,1.4
113.300000,36.250000,0.0
113.267000,36.333000,0.6
113.417000,36.067000,0.0
117.392500,40.246389,23.5
117.709167,40.275833,14.5
117.660863,40.303486,0.0
117.709167,40.275833,0.0
117.435278,40.340556,26.0
117.391389,40.298333,25.5
117.492222,40.291111,24.0
117.656667,40.188611,0.0
117.659476,40.183892,22.5
117.725063,40.287307,0.0
117.633595,40.191686,0.0
117.682704,40.125251,30.0
117.680000,40.120000,28.6
117.763889,40.206667,0.0
117.723420,40.226270,18.2
117.891830,40.237507,16.0
117.831850,40.237366,20.0
117.977399,40.183841,0.0
117.946667,40.207500,0.0
117.915000,40.150556,0.0
117.998925,40.274221,0.0
117.947408,40.265667,13.0
118.017009,40.250300,1.0
118.034720,40.290300,10.0
118.002222,40.134444,0.0
117.927172,40.237590,13.0
117.919993,40.236255,0.0
117.918110,40.224729,0.0
118.147115,40.221153,16.0
117.849722,40.110278,0.0
117.734440,40.089005,33.0
118.129863,40.258884,12.5
118.110833,40.228611,0.0
118.111330,40.229110,9.5
118.101788,40.235962,0.0
118.120660,40.235530,11.5
118.169228,40.213641,16.5
118.077222,40.247778,0.0
118.069981,40.242156,13.0
118.129502,40.215582,17.0
118.137500,40.174330,0.0
118.137510,40.203693,17.5
118.069110,40.204866,0.0
118.115800,40.167465,0.0
118.013333,40.149167,0.0
118.040833,40.181389,0.0
118.097513,40.144854,27.5
118.145953,40.139977,25.0
118.116667,40.106944,0.0
118.152500,40.141111,0.0
118.116940,40.108505,17.5
117.959890,40.186932,15.0
117.836111,40.017778,0.0
117.908611,40.016944,0.0
117.847572,39.979009,33.0
118.092778,40.346111,0.0
118.088375,40.350239,36.5
118.161881,40.137795,0.0
118.129722,40.107778,0.0
118.044678,40.108494,23.5
117.964444,39.998056,0.0
117.962008,39.997857,28.4
118.026170,40.028230,0.0
117.983243,39.938377,26.5
117.979071,39.943526,0.0
117.946156,39.967768,0.0
118.032500,40.035000,0.0
118.127260,40.010400,32.0
118.072199,40.057151,22.5
118.197260,40.121338,22.5
118.126186,40.035019,22.0
117.777869,40.244026,0.0
117.801172,40.219224,0.0
117.897560,40.172279,0.0
117.680161,40.221760,0.0
118.116202,40.317068,0.0
117.784982,40.113375,0.0
118.012733,40.011510,0.0
118.095603,39.981444,0.0
117.926688,39.956465,0.0
117.858045,40.130074,0.0
118.230450,40.126503,28.0
118.408544,40.056009,11.5
118.343874,40.131342,17.5
118.306473,40.052454,16.0
118.363271,40.116803,2.5
118.367321,39.985652,12.0
118.464569,40.085375,0.0
118.369417,40.121491,15.0
118.331478,40.107935,14.0
118.432065,40.121115,15.5
118.390656,40.100992,0.0
118.347530,40.095062,15.5
118.409656,40.099900,0.0
118.339231,40.086622,0.0
118.316572,40.076289,0.0
118.380505,40.066509,14.0
118.306217,40.065431,17.5
118.437424,40.063189,9.5
118.474582,40.064872,0.0
118.369670,40.057900,16.0
118.312138,40.023748,20.0
118.435550,40.021404,12.0
118.355209,40.014914,17.5
118.400585,40.001233,19.0
118.367474,39.990103,0.0
118.404205,39.979750,21.0
113.128000,39.600000,1.2
113.250000,39.783333,0.2
113.483333,39.866666,0.0
113.216666,39.883333,0.0
113.816666,39.983333,0.8
113.991937,39.991922,0.0
114.625556,40.215528,2.2
115.348435,40.354858,0.0
115.150000,40.350000,0.0
112.850000,39.783333,0.0
113.550000,39.666666,0.2
113.350000,39.583333,0.0
113.716666,39.666666,0.0
113.316666,40.216666,0.8
113.366666,40.083333,0.0
113.166667,40.450000,0.0
113.183333,40.416667,0.0
113.266666,40.266666,0.0
112.650000,40.000000,2.4
112.966700,40.083300,0.0
113.200000,40.100000,0.2
114.118889,39.734722,0.4
114.200000,39.750000,6.4
113.916769,39.999933,0.0
114.507722,39.797333,18.2
114.624247,40.213571,0.0
114.626839,39.731367,0.0
114.631216,39.880385,0.0
115.127792,40.517063,6.0
115.180833,40.508111,3.0
115.362734,40.380705,0.0
114.107400,40.483100,1.0
114.420861,40.654139,6.0
114.193686,40.672652,0.0
114.376722,40.688889,6.0
114.428833,40.676917,5.6
113.965317,41.071344,0.0
113.933333,40.883333,0.0
113.995528,41.088833,0.2
113.955389,41.059250,0.0
114.051861,40.866694,5.1
114.083333,40.333333,0.0
114.347111,40.719500,5.4
114.467475,40.695707,0.0
114.718611,40.859778,2.6
115.026200,40.633700,0.0
113.966667,41.066667,0.0
114.733417,40.792806,3.2
114.765577,40.704659,0.0
114.703472,40.625472,0.0
114.682429,40.608051,0.0
115.105621,40.865880,0.0
114.891389,40.842611,2.2
114.891414,40.832061,0.0
114.864394,40.850659,0.0
115.282611,40.975806,9.8
114.937028,40.895417,3.0
114.946222,40.817889,3.2
114.927528,40.819583,2.6
115.050167,40.731639,6.6
115.044139,40.635194,12.2
115.067692,40.581353,0.0
115.512778,40.426722,5.6
115.524028,40.391833,21.0
115.966667,40.466667,0.0
115.516667,40.400000,0.0
115.524200,40.391900,0.0
115.616667,39.933333,0.0
115.678310,39.960536,0.0
115.816667,40.016667,0.0
116.400000,39.500000,0.0
116.530861,39.473028,0.0
116.524083,39.582972,20.6
113.958973,41.030601,0.0
114.038366,41.073374,0.0
114.024262,41.052649,0.0
114.004131,40.959855,0.0
114.071498,41.120829,3.5
114.124172,41.030753,0.0
114.104296,40.992022,0.0
114.112802,40.967878,0.0
114.149973,40.992052,0.0
114.156191,40.976955,0.0
114.209095,41.008142,0.0
114.233719,41.035755,0.0
114.052082,40.866836,4.0
114.173298,40.949033,0.0
114.170414,40.939728,0.0
114.154470,40.907812,2.5
114.202601,40.926832,0.0
114.263439,40.882300,0.0
114.130725,40.886211,0.0
114.215624,40.886128,3.0
114.235417,40.827410,0.0
114.268381,40.924668,0.0
114.271084,40.841743,0.0
114.308849,40.916217,0.0
114.263439,40.882300,0.0
114.306201,40.823125,0.0
114.306052,40.807993,0.0
114.001026,41.106255,0.0
114.340003,40.800910,0.0
113.974600,41.098137,0.0
114.078558,40.878546,0.0
114.217471,41.103058,0.0
114.273706,41.046144,0.0
114.303654,41.059416,0.0
114.330116,41.073640,1.0
114.321601,41.010598,1.0
114.382701,40.976931,0.0
114.297219,40.949824,0.0
114.320066,40.898599,0.0
114.346463,40.901360,0.0
114.346463,40.901360,0.0
114.364707,40.892473,0.0
114.348021,40.900479,0.0
114.389841,40.890933,2.5
114.409450,40.902628,0.0
114.435673,40.968747,0.0
114.346463,40.901360,0.0
114.093856,40.834756,0.0
114.263439,40.882300,0.0
114.343338,40.782809,0.0
114.196612,40.905703,0.0
114.273706,41.046144,0.0
113.999796,41.278139,0.0
114.235038,41.196457,0.0
114.003594,41.104361,0.0
114.209095,41.008142,0.0
113.935499,41.118052,0.0
114.220730,40.868471,0.0
114.141386,40.777909,0.0
114.303587,41.059626,0.0
114.252290,40.874012,0.0
114.124550,40.875538,0.0
114.296926,40.909050,0.0
114.277698,41.159518,0.0
114.181623,41.262154,0.0
114.165461,41.190709,0.0
114.224107,40.964087,0.0
114.243395,40.943484,0.0
115.594733,41.150401,0.0
115.728864,41.087391,0.0
115.758028,41.068167,0.0
115.724823,41.288909,0.0
115.811362,41.193585,0.0
115.766216,41.123342,0.0
115.864660,41.102785,0.0
115.795638,41.024025,0.0
115.561264,41.064942,0.0
115.544549,41.011734,0.0
115.741177,40.950578,0.0
115.723941,41.255984,0.0
115.773411,40.584365,0.0
115.614376,41.205940,0.0
115.794956,40.924897,0.0
115.871135,40.974099,0.0
115.576302,40.874853,0.0
115.504644,40.850367,0.0
115.551718,40.758291,0.0
115.629853,40.786205,0.0
115.602169,40.678391,0.0
115.582834,40.615424,0.0
115.590316,40.587398,0.0
115.747355,40.568706,0.0
116.117420,41.320494,0.0
115.728634,40.611704,0.0
115.885686,40.730299,0.0
115.984338,40.778792,0.0
115.954600,40.766420,0.0
115.387924,40.716919,6.0
115.349208,40.649667,13.5
115.465138,40.693701,3.5
115.402637,40.755119,0.0
114.978556,40.672926,0.0
115.151443,40.501793,0.0
115.426226,40.544155,0.0
115.429016,40.676157,0.0
115.484194,40.665370,0.0
115.129389,40.611263,0.0
115.387675,40.670409,0.0
115.435420,40.677580,0.0
113.978019,40.107102,2.4
114.022589,40.098836,0.0
113.995125,40.075931,0.8
113.995125,40.075931,0.4
114.026244,40.054512,0.0
114.079831,40.066326,0.0
114.074900,40.175500,0.0
113.959098,40.019341,1.8
114.526200,40.249100,0.0
114.062158,40.002328,0.0
114.717221,40.259698,0.0
114.054721,39.950742,1.8
114.497900,40.115000,0.0
114.078895,39.953966,1.6
114.179300,40.179200,0.0
114.155622,39.966001,0.8
114.143000,40.109100,0.0
114.102919,40.165722,15.2
114.455500,40.081700,0.0
114.146877,40.050127,2.2
114.523673,40.082307,0.0
114.078165,39.962339,2.2
114.656100,40.109100,0.0
114.185595,39.992509,1.2
114.721700,40.352000,0.0
114.251830,40.010244,0.8
114.666900,40.337200,0.0
114.295342,40.028958,2.6
114.727400,40.266700,0.0
114.236412,40.166915,32.4
114.804100,40.186800,0.0
114.219387,40.172571,25.8
114.670550,40.141844,0.0
114.173753,40.115090,0.0
114.248363,40.105604,0.0
114.222386,40.131990,0.0
114.199927,40.082368,2.8
114.216165,40.085981,0.0
114.243569,40.072976,0.0
114.275453,40.135453,0.0
114.106000,40.082800,0.0
114.279633,40.105868,10.4
114.350767,40.028804,4.2
114.381785,40.054007,9.2
114.309512,40.051393,0.8
114.335469,40.083721,0.0
114.327519,40.182446,5.2
114.317122,40.138791,8.2
114.390167,40.150453,0.0
114.522023,40.052433,5.4
114.526379,40.114221,1.2
114.505812,40.144633,0.0
114.528119,40.142041,1.6
114.428187,40.119109,4.2
114.399233,40.192113,2.8
114.403339,40.142363,4.8
114.476615,40.177551,2.2
114.455586,40.169439,0.0
114.581951,40.139022,28.4
114.561380,40.168551,0.0
114.526858,40.166583,9.6
114.639253,40.176819,2.4
114.536749,40.185198,26.4
114.583451,40.211473,3.2
114.533133,40.276019,13.0
114.557271,40.303728,27.6
114.576385,40.268355,4.8
114.634969,40.248216,1.6
114.727524,40.194281,2.8
114.667121,40.213336,2.0
114.679556,40.304383,21.2
114.755433,40.299931,17.2
114.894378,39.895105,3.0
114.815728,39.641560,0.5
114.832653,39.719458,3.0
115.657056,38.828500,24.0
115.500000,38.850000,0.0
115.677056,38.833417,26.2
115.029178,38.782558,0.0
115.183333,39.083333,0.0
115.150000,39.100000,0.0
115.154044,39.079627,0.0
115.287167,39.111444,24.4
115.287167,39.111444,0.0
115.287167,39.111444,0.0
115.287167,39.111444,0.0
115.287167,39.111444,0.0
115.287167,39.111444,0.0
115.303611,39.030010,0.0
115.392139,38.971444,4.6
115.567889,38.949694,24.0
115.383333,39.200000,0.0
115.409167,39.194167,0.0
115.464194,39.116222,27.8
115.467806,39.116944,27.6
115.766667,39.066667,0.0
115.637806,39.026194,15.4
115.425639,39.093306,21.4
115.710639,39.048583,15.2
116.399187,39.062253,0.0
116.307861,39.285775,0.0
116.384583,39.158583,20.2
116.384583,39.158583,0.0
116.436740,39.068280,0.0
116.147444,39.465444,26.0
116.362806,39.193167,16.8
116.393444,39.178694,18.8
115.900830,38.417500,0.0
116.011670,38.788060,0.0
116.616861,38.897722,0.0
115.831944,38.517500,14.0
116.349611,38.893611,49.8
116.013500,38.789940,64.8
115.910833,38.433333,31.2
116.410639,38.717250,22.8
116.056489,38.761956,66.2
116.321425,38.792227,0.0
116.472889,38.840278,50.4
115.990556,38.339444,36.6
116.082056,38.399750,47.4
114.146389,38.491389,0.0
114.238611,38.502778,0.0
114.169722,38.506111,0.0
114.099722,38.609444,0.0
114.314722,38.521389,0.0
114.036667,38.578889,0.0
114.102222,38.614444,0.0
114.277222,38.458056,0.0
114.029167,38.656667,0.0
114.274167,38.546111,0.0
114.013333,38.597500,0.0
114.283056,38.591944,0.0
114.267500,38.614170,705.5
114.060390,38.733917,0.0
114.205110,38.788720,0.0
114.358780,38.714389,0.0
114.129560,38.705639,0.0
113.976361,38.909170,0.0
113.831472,38.930610,0.0
114.124000,39.013861,0.0
113.957889,38.907800,0.0
113.958472,38.908630,0.0
114.326806,38.801200,0.0
114.316500,38.844639,0.0
114.511766,38.700340,0.5
114.568131,38.754079,20.0
114.661159,38.712994,0.0
114.511766,38.700340,0.0
114.606934,38.763952,0.0
114.695358,38.572647,0.0
114.687377,38.638771,5.0
114.654636,38.646170,0.0
114.654636,38.646170,0.0
114.789574,38.648451,11.0
114.632068,38.689136,0.0
114.493585,38.692022,1.0
114.644235,38.762530,12.0
114.604928,38.741973,20.5
114.559622,38.785673,0.5
114.767123,38.662181,9.0
114.790816,38.647952,8.5
114.590555,38.917065,62.0
114.591396,38.807631,0.0
114.713243,38.713243,0.0
114.600278,39.037222,24.5
114.755833,39.040556,6.0
114.729444,38.932778,7.5
114.816139,38.965833,20.0
114.783889,38.896667,9.0
114.724167,38.847222,0.0
114.732500,38.850000,11.5
114.844167,38.755000,7.5
114.904139,38.761444,11.5
114.940556,38.806944,13.0
115.027676,38.830498,24.5
115.019389,38.830958,0.0
114.972139,38.837861,12.5
115.254940,39.332720,0.0
115.047390,39.243390,0.0
115.427030,39.405790,0.0
115.286540,39.364660,0.0
115.157280,39.296650,0.0
115.104540,39.300720,0.0
115.160010,39.330970,0.0
115.074210,39.250590,0.0
115.556414,39.439446,0.0
115.444380,39.440960,0.0
115.292920,39.534440,0.0
115.286720,39.405130,0.0
115.121350,39.382070,0.0
114.926000,38.984000,0.0
115.006000,38.848000,0.0
115.030000,38.870000,0.0
114.911706,38.496951,0.0
115.977540,39.107947,0.0
115.375397,38.937158,0.0
115.968800,39.511000,0.0
115.480000,39.360000,0.0
114.667222,38.318889,0.0
116.095988,38.896875,0.0
116.051962,38.820208,0.0
115.982022,39.108518,0.0
115.716677,39.277829,0.0
116.537776,39.008320,0.0
115.705389,39.560000,0.0
115.493394,38.279068,0.0
116.085147,38.227615,0.0
116.085280,38.209720,21.2
116.498128,38.519659,27.2
113.597452,39.337786,0.0
116.711477,38.680481,19.4
116.737490,38.738499,0.0
116.853600,39.026700,23.2
117.000000,39.150000,0.0
117.000000,39.150000,0.0
116.085280,38.209720,0.0
116.085280,38.209720,0.0
116.085280,38.209720,0.0
116.085280,38.209720,0.0
116.273735,38.327315,0.0
116.869170,38.504170,14.4
116.869170,38.504170,0.0
116.869170,38.504170,0.0
116.869170,38.504170,0.0
117.329700,38.616200,0.0
117.329700,38.616200,0.0
117.143732,38.593708,0.0
116.347500,38.357780,29.6
116.888890,38.485000,0.0
117.146110,38.571110,35.2
116.838406,38.402608,39.0
116.797224,38.462753,0.0
116.833056,38.398056,30.8
116.759720,38.196110,39.4
116.759720,38.196110,0.0
117.080000,38.235560,7.2
117.391810,38.406440,29.4
115.589611,37.309917,0.0
115.590333,37.314833,0.0
112.532900,38.949363,4.8
112.380983,38.942322,6.0
112.415010,38.756262,0.0
112.361443,38.830718,12.2
112.328645,38.875183,0.0
112.678366,38.790762,1.4
112.548370,38.735072,0.2
112.615573,38.617845,0.4
112.857623,38.505598,0.2
112.340109,38.484113,4.6
112.403101,38.526069,5.2
112.450000,38.516667,4.2
112.480230,38.563235,2.8
112.450000,38.500000,4.0
112.465428,38.630951,2.0
112.623864,38.453698,2.4
112.358104,38.322989,3.6
112.497189,38.270274,0.2
112.478696,38.330924,0.0
112.418909,38.393830,3.0
112.467732,38.433310,3.4
112.500000,38.383333,2.4
115.293528,39.534611,8.5
115.280378,39.544884,0.0
115.248000,39.534111,14.0
115.300000,39.466667,0.0
115.172195,39.366668,0.0
115.236667,39.289083,21.8
115.269306,39.321944,29.0
115.254778,39.333361,22.0
115.250000,39.366667,0.0
115.453000,39.269194,17.5
115.349083,39.363972,13.5
115.319936,39.404298,0.0
115.406667,39.377194,15.5
115.308861,39.421833,11.0
115.358611,39.400861,6.4
115.366667,39.400000,0.0
115.286556,39.364750,6.4
115.350000,39.450000,0.0
115.425750,39.405417,9.5
115.495333,39.344333,27.5
115.491196,39.353454,0.0
115.426241,39.482654,0.0
115.577334,39.356418,0.0
115.566667,39.350000,0.0
115.415639,39.474889,19.0
115.433528,39.454750,13.5
115.523333,39.420611,8.5
115.472056,39.459556,14.6
115.485917,39.442417,7.6
115.478917,39.468361,9.5
115.467846,39.442644,0.0
115.556222,39.439306,19.8
115.369111,39.538528,15.5
115.359149,39.812492,0.0
115.387281,39.587734,0.0
115.500351,39.803508,0.0
114.903987,39.339138,0.0
115.199761,39.675220,0.0
115.351722,39.553333,19.5
115.206139,39.610194,38.5
115.180528,39.596194,10.0
115.300355,39.666632,0.0
115.149361,39.613889,20.5
115.268737,39.560830,0.0
115.083944,39.568222,6.0
115.308380,39.582936,0.0
115.029861,39.573806,8.0
115.413780,39.530559,0.0
115.127417,39.667832,0.0
115.164056,39.645583,65.0
115.074222,39.627111,23.0
115.517111,39.816694,1.5
115.347261,39.686818,0.0
115.402694,39.758667,1.0
115.451944,39.924944,9.0
115.466528,39.876861,6.4
115.424639,39.865222,7.0
115.362611,39.839750,7.6
115.373389,39.835111,5.8
115.462556,39.821500,2.5
115.535444,39.810972,3.0
115.517111,39.816694,2.0
115.430568,39.807187,0.0
115.323750,39.751444,1.5
115.210278,39.700556,0.0
115.270861,39.670000,17.0
115.263806,39.632167,61.0
115.432056,39.703667,4.5
115.351861,39.723167,5.0
115.333333,39.650361,25.0
115.416111,39.619833,21.5
115.383861,39.676611,5.6
115.678667,39.591778,11.0
115.450222,39.669806,4.0
115.666068,39.565601,0.0
115.617833,39.574528,12.4
114.661111,38.881944,5.5
115.555944,39.544806,20.5
115.512444,39.530083,9.0
115.588333,39.517778,0.0
115.569444,39.546083,26.4
115.052333,39.598500,4.0
115.562500,39.467778,15.0
115.716104,39.474412,0.0
115.675889,39.463472,35.8
115.661683,39.491105,0.0
115.633917,39.517250,36.8
115.578250,39.454500,31.0
116.233833,39.194556,34.2
116.364490,39.227527,23.6
116.492205,39.321926,37.6
116.460917,39.049583,12.0
116.510889,39.110028,7.8
116.717255,39.150233,33.2
116.810361,39.125194,69.6
116.931615,39.172393,22.0
116.360753,38.542331,28.0
116.326603,38.623475,11.0
116.413278,38.719278,0.0
116.481764,38.784449,29.4
116.465536,38.841984,50.6
116.644722,38.876667,29.8
117.240276,39.019567,36.5
113.889906,38.683780,0.0
113.881774,38.687374,0.0
113.954605,38.653589,0.0
113.916660,38.700170,0.0
113.937843,38.632551,0.0
113.964576,38.643064,0.0
113.967381,38.662636,0.0
113.969068,38.635018,0.0
113.914301,38.646020,0.5
113.926966,38.652051,0.2
113.973559,38.627872,0.0
113.958162,38.605728,0.0
114.009101,38.599708,5.0
113.999646,38.614827,0.0
114.029188,38.597645,7.5
114.045898,38.585881,3.0
113.954444,38.583950,6.5
113.999287,38.601040,0.0
113.937873,38.557218,8.5
114.077943,38.553453,0.0
114.027885,38.561249,7.9
114.004339,38.553986,11.5
114.028889,38.657222,9.5
114.061320,38.620758,6.5
114.074390,38.627295,5.0
114.059554,38.569028,0.0
114.090486,38.563494,15.5
114.102360,38.642660,28.8
114.112678,38.629078,0.0
114.131503,38.615367,16.5
114.108237,38.615896,0.0
114.022427,38.582116,0.0
114.126740,38.587687,6.0
114.030880,38.664401,0.0
114.181322,38.563948,2.5
114.153922,38.655160,6.5
114.177703,38.645186,3.5
114.179830,38.615818,6.0
114.192265,38.623488,2.5
114.274544,37.546318,5.5
114.193192,38.517773,15.0
114.193192,38.517773,13.0
114.182029,38.513210,20.5
114.193921,38.502886,16.0
114.173132,38.502923,9.5
114.127655,38.516357,16.5
114.173132,38.502923,0.0
114.218611,38.477222,0.0
114.332599,38.516457,0.0
114.259618,38.506249,8.5
114.313697,38.475569,3.0
114.277518,38.457220,7.0
114.387246,38.368747,0.0
114.217451,38.637721,9.5
114.245008,38.602653,7.0
114.249808,38.599594,3.5
114.198248,38.666140,7.0
114.301565,38.666568,0.0
114.258136,38.674385,11.0
114.354535,38.667520,6.0
114.267975,38.635623,3.0
114.283088,38.631419,2.5
114.381270,38.615260,0.0
114.316188,38.595760,0.5
114.295050,38.589730,0.0
114.315868,38.555123,0.5
114.330212,38.559468,0.0
114.339637,38.547435,1.5
114.345240,38.544530,0.0
114.462598,38.669118,2.0
114.436302,38.656630,4.5
114.437589,38.656645,5.0
114.413580,38.637710,1.0
114.528868,38.622308,3.0
114.444445,38.579469,0.0
114.514298,38.560617,8.0
114.540567,38.632586,1.0
114.275628,38.620117,6.0
114.282185,38.591940,0.0
114.270394,38.598019,2.0
114.318347,38.673093,1.5
114.292839,38.698358,0.0
114.342590,38.674843,0.0
114.217769,38.670702,0.0
114.325450,38.627473,0.0
114.391222,38.646639,0.0
114.315274,38.702551,0.0
114.306799,38.669355,0.0
114.449442,38.640372,0.0
114.348744,38.574900,0.0
114.474131,38.685295,0.0
114.404453,38.684702,0.0
114.486570,38.616032,0.0
114.365708,38.524969,0.0
114.469026,38.584166,0.0
114.281579,38.582397,0.0
113.899946,39.012772,0.0
113.911556,39.001778,0.0
114.298482,38.864555,0.0
114.072957,39.095287,0.0
114.056694,38.973306,0.0
114.021976,39.024093,0.0
114.055633,39.004454,0.0
114.073500,38.945111,0.0
